bag_id,source_group_id,bag_label,instance_count,instance_list,instance_md5_list,source_key,source_key_status,splits,multi_split,original_candidate_path
bag-17cff039dc95,grp-17cff039dc95,benign,16,train/benign/benign (249)-rotated1-rotated1.png|train/benign/benign (249)-rotated1-rotated2.png|train/benign/benign (249)-rotated1-sharpened.png|train/benign/benign (249)-rotated1.jpg|train/benign/benign (249)-rotated1.png|train/benign/benign (249)-rotated2-rotated1.png|train/benign/benign (249)-rotated2-rotated2.png|train/benign/benign (249)-rotated2-sharpened.png|train/benign/benign (249)-rotated2.jpg|train/benign/benign (249)-rotated2.png|train/benign/benign (249)-sharpened-rotated1.png|train/benign/benign (249)-sharpened-rotated2.png|train/benign/benign (249)-sharpened-sharpened.png|train/benign/benign (249)-sharpened.jpg|train/benign/benign (249)-sharpened.png|train/benign/benign (249).png,8b3c22b9bd3adde200f4aecd23761b8f|4545400046e8c945ba279dc1de0d5ec1|9307ab03c3a47644d42fa457a8b086a8|39c2f0481a323516668ce86a383c265a|c3829938ae31c6a3acf60c89ee563a55|69d0f6893eda5ecc456efd1bb528b425|e4af6b01b432a0cd491d436121bf0474|ac1b0d9217671debf89b21f383c2c7ec|982e9280d13eed834ea877281d7cec8b|4870afccea1f0120c03a73d810a64e0c|a5ced1105677c3e32fed499e54319d7f|154640de76335507950dc2cf4bd0a1a0|ceb37518fb6fe666b872a34f36d22710|0c56dfd6be12b6e99e2d56e4c0cf1792|7e23c70b70088b3fd298815cd5832c91|db32326707c1d93c203557759c396255,benign (249),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (249).png
bag-17df12b940d5,grp-17df12b940d5,malignant,21,train/malignant/malignant (179)-rotated1-rotated1.png|train/malignant/malignant (179)-rotated1-rotated2.png|train/malignant/malignant (179)-rotated1-rotated32.png|train/malignant/malignant (179)-rotated1-sharpened.png|train/malignant/malignant (179)-rotated1.png|train/malignant/malignant (179)-rotated2-rotated1.png|train/malignant/malignant (179)-rotated2-rotated2.png|train/malignant/malignant (179)-rotated2-rotated32.png|train/malignant/malignant (179)-rotated2-sharpened.png|train/malignant/malignant (179)-rotated2.png|train/malignant/malignant (179)-rotated32-rotated1.png|train/malignant/malignant (179)-rotated32-rotated2.png|train/malignant/malignant (179)-rotated32-rotated32.png|train/malignant/malignant (179)-rotated32-sharpened.png|train/malignant/malignant (179)-rotated32.png|train/malignant/malignant (179)-sharpened-rotated1.png|train/malignant/malignant (179)-sharpened-rotated2.png|train/malignant/malignant (179)-sharpened-rotated32.png|train/malignant/malignant (179)-sharpened-sharpened.png|train/malignant/malignant (179)-sharpened.png|train/malignant/malignant (179).png,3d9a3707243090808226d9c67e715a6a|a13008749483abf223ab35e7e22285e4|d4db250ad569e8e5ba4fb5a65960ef70|7c570d071bff6b027addf323f6009302|cd06daa88ff0685b640cc173b289a67b|bccd4bf22e18fba84a8215db29a94e96|a39ccfd24f1324505e8c3f8eaac7fffb|71267fdddc044dd4214e79806ce566c4|e08264f4c4ec68d5f8ae08814f23bcf6|2c05c33358dfaa8b7dfcbbfa95eef42d|439c5d0c090ffcf4872447cc291ecf84|800b976ec611e98070404cb9036d9bf4|3d98accf9c4c42b694ca8c46cade0d4c|87d8d64b670a376af7478de531c48e59|ac9c5795be0abaf5d402224bde4bab2b|2a2087f4c9056813165fe98817a75203|9e548139ca0f5974445c334bb84ed719|cffac09ade54aa40a56d90b8f84ecf9d|0088cb1e213d26746412f8ea071dd582|7c570d071bff6b027addf323f6009302|de4e388e11b5ec81c90c7add189bfd6c,malignant (179),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (179).png
bag-185ecf947b1c,grp-185ecf947b1c,benign,16,train/benign/benign (135)-rotated1-rotated1.png|train/benign/benign (135)-rotated1-rotated2.png|train/benign/benign (135)-rotated1-sharpened.png|train/benign/benign (135)-rotated1.jpg|train/benign/benign (135)-rotated1.png|train/benign/benign (135)-rotated2-rotated1.png|train/benign/benign (135)-rotated2-rotated2.png|train/benign/benign (135)-rotated2-sharpened.png|train/benign/benign (135)-rotated2.jpg|train/benign/benign (135)-rotated2.png|train/benign/benign (135)-sharpened-rotated1.png|train/benign/benign (135)-sharpened-rotated2.png|train/benign/benign (135)-sharpened-sharpened.png|train/benign/benign (135)-sharpened.jpg|train/benign/benign (135)-sharpened.png|train/benign/benign (135).png,50cfd1ce616976ece798be00bbbfdc7e|184098d2ffdb71c85330e2074f302396|54dce1ea2ff74e705b6cd25408a25966|75d180f0c49e9da16b8cd5725b295f3d|6186784eca96382df3c0925fb591a740|8bc31d69c7e0ed06c9e8d2c01e955e61|47794c2977b4e681e51ec07445657581|157973952557fe45761ddbbc8b7b9481|a5a70aaee5aa0a7c12b547108071e2f3|ac7e5a34b848fc3144744e20783ca52c|ec2e7527bf8403f6b6f716c61bfd630f|e58e9e86263afa820a2462ba3c436490|23c73ed062f3d4c6bbfa83d82ae35d25|9d7764ed44ed55be49538f243de01af4|44400a83442cc9b74d02177c219904f7|8bb8f48b6d16fd831716bebcdaf4a629,benign (135),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (135).png
bag-18edf3c6600f,grp-18edf3c6600f,benign,16,val/benign/benign (33)-rotated1-rotated1.png|val/benign/benign (33)-rotated1-rotated2.png|val/benign/benign (33)-rotated1-sharpened.png|val/benign/benign (33)-rotated1.jpg|val/benign/benign (33)-rotated1.png|val/benign/benign (33)-rotated2-rotated1.png|val/benign/benign (33)-rotated2-rotated2.png|val/benign/benign (33)-rotated2-sharpened.png|val/benign/benign (33)-rotated2.jpg|val/benign/benign (33)-rotated2.png|val/benign/benign (33)-sharpened-rotated1.png|val/benign/benign (33)-sharpened-rotated2.png|val/benign/benign (33)-sharpened-sharpened.png|val/benign/benign (33)-sharpened.jpg|val/benign/benign (33)-sharpened.png|val/benign/benign (33).png,206fc7a408ad8a24737925df8e02a694|825cde63cdb52cbfd09de06ed3aa9424|d5458f483299fe965cb96006781b7c1c|d744735c9259482a63786708fa547552|f964bd479362c302480bb0b83ff1d321|9581aa62458c45799a42163349d2ddb0|8961344794d13ff089aaeb36d8446f31|94e8d5638b0e60b781855447c556894e|eca64becd28e652852ece77d2c47554e|46056d66baf20227919d93d30f7c02c0|6f387ef99b9ff91c0c0dbe0f6e2eeb68|21bf7880f9541bb77e421241a94ab376|c5b230339a0b3b9d44a8374d59d5c7dd|74ccef8cc048f153998154619794cdc0|18ca355e279ae30146e4a037e3b9461a|98128c54be35fb2df49aaf6b35153fd2,benign (33),inferred_from_filename_not_verified_identifier,val,False,val/benign/benign (33).png
bag-19834a45fb02,grp-19834a45fb02,malignant,21,train/malignant/malignant (108)-rotated1-rotated1.png|train/malignant/malignant (108)-rotated1-rotated2.png|train/malignant/malignant (108)-rotated1-rotated32.png|train/malignant/malignant (108)-rotated1-sharpened.png|train/malignant/malignant (108)-rotated1.png|train/malignant/malignant (108)-rotated2-rotated1.png|train/malignant/malignant (108)-rotated2-rotated2.png|train/malignant/malignant (108)-rotated2-rotated32.png|train/malignant/malignant (108)-rotated2-sharpened.png|train/malignant/malignant (108)-rotated2.png|train/malignant/malignant (108)-rotated32-rotated1.png|train/malignant/malignant (108)-rotated32-rotated2.png|train/malignant/malignant (108)-rotated32-rotated32.png|train/malignant/malignant (108)-rotated32-sharpened.png|train/malignant/malignant (108)-rotated32.png|train/malignant/malignant (108)-sharpened-rotated1.png|train/malignant/malignant (108)-sharpened-rotated2.png|train/malignant/malignant (108)-sharpened-rotated32.png|train/malignant/malignant (108)-sharpened-sharpened.png|train/malignant/malignant (108)-sharpened.png|train/malignant/malignant (108).png,80eedab64bb231b003550803dc79864c|084787b86e15180fe8342c7cb1682256|4d090b29e7a5da720a65d01e334f31bf|060e15ca16f3d952e9d3b64fafcc1cc4|c88b17a4572bfcd8ead3c68c5a32ff37|70780f3f0f2391e6cc76e04ea47b4898|c58582a068f8568b9f5e60dbc1072f01|9bea1dbec017dc46e9628b68d608b06e|f3d543685bd205cd674c82ddf9077ea7|00b2ce5ee363993ce33a675f6ec6b588|5dc416c07a791e4fd7af167f0abdd8e7|5ed1a796ac1b9218c369a6bc8a3b7b03|7bb763d6d2b3b21f08717e2f742d53ff|2cf772f7c8fe01d744f04c22960e42ad|4a6d06892466f6500367574e87bf339a|a330b06785d6954a0eff00310b2cc02c|472afb96993b4cb3679f75c6b60a6c8d|1dd3bf73ced1ede9002571ed582dc30a|c135e65e9b53fb11a720007db25e6b26|060e15ca16f3d952e9d3b64fafcc1cc4|34303086dc1f677ff7d82f8d44bc1a92,malignant (108),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (108).png
bag-19ddf2718734,grp-19ddf2718734,malignant,21,train/malignant/malignant (182)-rotated1-rotated1.png|train/malignant/malignant (182)-rotated1-rotated2.png|train/malignant/malignant (182)-rotated1-rotated32.png|train/malignant/malignant (182)-rotated1-sharpened.png|train/malignant/malignant (182)-rotated1.png|train/malignant/malignant (182)-rotated2-rotated1.png|train/malignant/malignant (182)-rotated2-rotated2.png|train/malignant/malignant (182)-rotated2-rotated32.png|train/malignant/malignant (182)-rotated2-sharpened.png|train/malignant/malignant (182)-rotated2.png|train/malignant/malignant (182)-rotated32-rotated1.png|train/malignant/malignant (182)-rotated32-rotated2.png|train/malignant/malignant (182)-rotated32-rotated32.png|train/malignant/malignant (182)-rotated32-sharpened.png|train/malignant/malignant (182)-rotated32.png|train/malignant/malignant (182)-sharpened-rotated1.png|train/malignant/malignant (182)-sharpened-rotated2.png|train/malignant/malignant (182)-sharpened-rotated32.png|train/malignant/malignant (182)-sharpened-sharpened.png|train/malignant/malignant (182)-sharpened.png|train/malignant/malignant (182).png,e8c50f52b45d1f7938dad1afb01e799f|b22cac17c01482b870c890dd0b143591|3f1caf7e22a2919a22ae654fb7c831ef|d1a3b0aaf2aca01a5f2ed2c835817693|5f95f076db54e9ec6d3e80a86fd8ce31|d1716f0c762c8e0bab02e2189e16b581|d4362a43c102a33cd705686dc838658f|2078e2dceb728b2860c45f21e380f6f1|c350d85252fc0e373ac29db9d9fc989f|1c12550ed34b3672e8f0548d90c941aa|79332a570b02f8616b8856d039ad1b7f|7f12b4358f4fe81d057b68232ad62e20|7f12b4358f4fe81d057b68232ad62e20|caffbca8be24b55afb3113bea43ca248|54df00bb31ae33b6316c01ae40b24229|4d81665cc48d37d21c939df934803bda|51fa22aeb20bfaf50064d3926e7e420e|d8b56ada4feb455349f5bbd46edc7c54|2dbf70c730fae7bff6258d4b5481a06e|caffbca8be24b55afb3113bea43ca248|817661d234407b04a24748d2b1b49bcd,malignant (182),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (182).png
bag-19e4ccdb6ede,grp-19e4ccdb6ede,benign,16,train/benign/benign (144)-rotated1-rotated1.png|train/benign/benign (144)-rotated1-rotated2.png|train/benign/benign (144)-rotated1-sharpened.png|train/benign/benign (144)-rotated1.jpg|train/benign/benign (144)-rotated1.png|train/benign/benign (144)-rotated2-rotated1.png|train/benign/benign (144)-rotated2-rotated2.png|train/benign/benign (144)-rotated2-sharpened.png|train/benign/benign (144)-rotated2.jpg|train/benign/benign (144)-rotated2.png|train/benign/benign (144)-sharpened-rotated1.png|train/benign/benign (144)-sharpened-rotated2.png|train/benign/benign (144)-sharpened-sharpened.png|train/benign/benign (144)-sharpened.jpg|train/benign/benign (144)-sharpened.png|train/benign/benign (144).png,3ba68083ec7e255a77f0ebfd2e911c01|4b326b3b395c0ff335b3d2604f085b75|f35778738816f394bcc57bb4381f64a9|0d163e6b68b9b5c11d58b07dad7ccaf0|12f2af58ea28d307edb87ac02c6642de|31eb7ed85e73f62a75fc06dc7bc79321|dd018f8267a6cadf11439595ae85e1ad|98eb7d5d6646c89f2a0a3e5b30b7c8e6|29a2eb33e4477f0db291c6effbc6eb61|3c2ac9942445517f3fa1afc106ed4acc|9744b2e64e45ce7f5931380dc19a2745|ee62eb138e9c909d6a84fc0866364b90|220d294ade15feda5b9b32e61c15950c|c0821d80da511b310c0370c7da4c9070|9744b2e64e45ce7f5931380dc19a2745|3782a748a5023d78869012c20b51d7b3,benign (144),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (144).png
bag-1a07579c6464,grp-1a07579c6464,benign,16,train/benign/benign (255)-rotated1-rotated1.png|train/benign/benign (255)-rotated1-rotated2.png|train/benign/benign (255)-rotated1-sharpened.png|train/benign/benign (255)-rotated1.jpg|train/benign/benign (255)-rotated1.png|train/benign/benign (255)-rotated2-rotated1.png|train/benign/benign (255)-rotated2-rotated2.png|train/benign/benign (255)-rotated2-sharpened.png|train/benign/benign (255)-rotated2.jpg|train/benign/benign (255)-rotated2.png|train/benign/benign (255)-sharpened-rotated1.png|train/benign/benign (255)-sharpened-rotated2.png|train/benign/benign (255)-sharpened-sharpened.png|train/benign/benign (255)-sharpened.jpg|train/benign/benign (255)-sharpened.png|train/benign/benign (255).png,308cd37237e8490b0557f67b867f9b8c|6b51c4f4bfd67fca22a2190cbe294e11|4eab86e3113145556267e0b97d528ef5|3665af29d7b1cf4a317a541ee94d278f|0cf5ad4f5f27eeef2b150853ee30058e|3dcd8d3bdc2790151eef4049dd2846e6|3dcd8d3bdc2790151eef4049dd2846e6|9d72715156ca76810961468cbb28ac37|33dca3bad5738337ce2a60953c76a814|084b137400d2fbb3fd3709df01cba448|e0a4d80f3f1f60266215dc05d4888330|01978b0551db7fc6b93d039d5ae403cf|a48e62f9fcafa047602f880b1d023fd1|40a73029976fec09be9d9c9330632260|4eab86e3113145556267e0b97d528ef5|fec4e19dea715a1b7c2a79790a587823,benign (255),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (255).png
bag-1a5d4a35a3e7,grp-1a5d4a35a3e7,malignant,21,val/malignant/malignant (15)-rotated1-rotated1.png|val/malignant/malignant (15)-rotated1-rotated2.png|val/malignant/malignant (15)-rotated1-rotated32.png|val/malignant/malignant (15)-rotated1-sharpened.png|val/malignant/malignant (15)-rotated1.png|val/malignant/malignant (15)-rotated2-rotated1.png|val/malignant/malignant (15)-rotated2-rotated2.png|val/malignant/malignant (15)-rotated2-rotated32.png|val/malignant/malignant (15)-rotated2-sharpened.png|val/malignant/malignant (15)-rotated2.png|val/malignant/malignant (15)-rotated32-rotated1.png|val/malignant/malignant (15)-rotated32-rotated2.png|val/malignant/malignant (15)-rotated32-rotated32.png|val/malignant/malignant (15)-rotated32-sharpened.png|val/malignant/malignant (15)-rotated32.png|val/malignant/malignant (15)-sharpened-rotated1.png|val/malignant/malignant (15)-sharpened-rotated2.png|val/malignant/malignant (15)-sharpened-rotated32.png|val/malignant/malignant (15)-sharpened-sharpened.png|val/malignant/malignant (15)-sharpened.png|val/malignant/malignant (15).png,f4833de29ea82f854b0e4d8f2972c72c|9f9a5c8715b8dcc917f73320dd021625|f0b126c5b19d23e96632b923eac56fb1|0fa5c67a440299f37448b76d5e628cca|3e5e5c7273de858dba280aaccb3d63c5|deb138fe9f58f6ee30c24d7332693acd|846a2829c6769a9be56800b1d8612ec4|67d49cfd4494f340b5174138d83477d7|a86a4412d9098c2ad67dab9a29854f20|72852ffd2fc8d19e53fd0ca9d270a6b2|eca09309d9ce98a349c37da55ee8e205|d481cab48c25acfbd12bb37ad38b5e32|a3c3e6a9c21e56ed12dc0d2796f6fbaf|9592f27405e059f64777d9b07987c354|e460a4ed2b0c0af548503ddb68788312|d2966661e78ed3713d8079c54ac72ea9|e9092d797f79079a42fa546ad2c09c37|d829d7e269a0ff05ce149f09ab372f45|21f73f09c03afa0af7d5e3cc5e62886b|e404edfb7423ed7f8a961a7619fca4c8|31ade99c474516e64a89f172c360a1e3,malignant (15),inferred_from_filename_not_verified_identifier,val,False,val/malignant/malignant (15).png
bag-1b6272be682b,grp-1b6272be682b,benign,16,train/benign/benign (210)-rotated1-rotated1.png|train/benign/benign (210)-rotated1-rotated2.png|train/benign/benign (210)-rotated1-sharpened.png|train/benign/benign (210)-rotated1.jpg|train/benign/benign (210)-rotated1.png|train/benign/benign (210)-rotated2-rotated1.png|train/benign/benign (210)-rotated2-rotated2.png|train/benign/benign (210)-rotated2-sharpened.png|train/benign/benign (210)-rotated2.jpg|train/benign/benign (210)-rotated2.png|train/benign/benign (210)-sharpened-rotated1.png|train/benign/benign (210)-sharpened-rotated2.png|train/benign/benign (210)-sharpened-sharpened.png|train/benign/benign (210)-sharpened.jpg|train/benign/benign (210)-sharpened.png|train/benign/benign (210).png,dca781bf19e88fe328f2f2688ad49a67|4578cc6f0f67dc3dd747375f8cccff57|ee703ef6ea7a749c7fbdb4d3f14a614c|d4da830644b0bd85cadefb32fb98bf96|8d2b8d9722e628ce59d978a901a59ede|f71ea5e8350a0b46620a331c9f435494|f71ea5e8350a0b46620a331c9f435494|0be52acaa7f36f0857dff07aac4e5f82|b3dad009084334279c717daa8c4ba288|618045b7dd156b2cc66e69c927f34ee4|69a58a6e970e9beb1836dc657957fec6|d09c767f288652f707671ea61baf5264|c71448a9724db1725a117d06ec1ab01d|d25eb3f31fcdbd80234fa1f1e7ccee2c|b43aaacfaa5f0e2870c52f840f4f1980|2dcec506733db59d4ec8d42305f821fd,benign (210),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (210).png
bag-1b635164f1be,grp-1b635164f1be,benign,16,train/benign/benign (264)-rotated1-rotated1.png|train/benign/benign (264)-rotated1-rotated2.png|train/benign/benign (264)-rotated1-sharpened.png|train/benign/benign (264)-rotated1.jpg|train/benign/benign (264)-rotated1.png|train/benign/benign (264)-rotated2-rotated1.png|train/benign/benign (264)-rotated2-rotated2.png|train/benign/benign (264)-rotated2-sharpened.png|train/benign/benign (264)-rotated2.jpg|train/benign/benign (264)-rotated2.png|train/benign/benign (264)-sharpened-rotated1.png|train/benign/benign (264)-sharpened-rotated2.png|train/benign/benign (264)-sharpened-sharpened.png|train/benign/benign (264)-sharpened.jpg|train/benign/benign (264)-sharpened.png|train/benign/benign (264).png,eebd9858ce02b1458bc230defefc7a46|c129726f02146cdebf3618980113eb26|b8551bb3d744ca3f2b5164f3bc8a640a|a36710b96f85cd392b5375ea96f1952a|28c6d96b703c5b1c62c2642c7c15addd|06f9c330f5afa949a72dc94d65668e95|a5de168dea61b449ac4f74955c86cb74|5ae19a49428b78008b9a0374598e23d9|aa9dcf082869a63b57922eff644ea768|b214de85498c8b0ef0db46911172e4ec|2d7e248ab757532d0b3d07c927543569|ed437474bcb3baf3f52b82472150450d|4b3aefcc16a594bbe999e92c9ee1ca1f|ad63c5f0a44c2548d0ebd5c16df26da9|bcdbbdca700243c66933a685c6419ff3|7edf56bda656283872f57d62c77dad1d,benign (264),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (264).png
bag-1c134548ae66,grp-1c134548ae66,malignant,21,train/malignant/malignant (206)-rotated1-rotated1.png|train/malignant/malignant (206)-rotated1-rotated2.png|train/malignant/malignant (206)-rotated1-rotated32.png|train/malignant/malignant (206)-rotated1-sharpened.png|train/malignant/malignant (206)-rotated1.png|train/malignant/malignant (206)-rotated2-rotated1.png|train/malignant/malignant (206)-rotated2-rotated2.png|train/malignant/malignant (206)-rotated2-rotated32.png|train/malignant/malignant (206)-rotated2-sharpened.png|train/malignant/malignant (206)-rotated2.png|train/malignant/malignant (206)-rotated32-rotated1.png|train/malignant/malignant (206)-rotated32-rotated2.png|train/malignant/malignant (206)-rotated32-rotated32.png|train/malignant/malignant (206)-rotated32-sharpened.png|train/malignant/malignant (206)-rotated32.png|train/malignant/malignant (206)-sharpened-rotated1.png|train/malignant/malignant (206)-sharpened-rotated2.png|train/malignant/malignant (206)-sharpened-rotated32.png|train/malignant/malignant (206)-sharpened-sharpened.png|train/malignant/malignant (206)-sharpened.png|train/malignant/malignant (206).png,48a34d569beb7635e78975ea8fb36c6a|74713e25d75dcb0b355bca57a5434325|a6e1badb23541bbb94b09e0a647a4e6d|fb8e5e69967b6f97108e6f6da515af87|46e543bca22df887b86f5adb771dac01|2bf8b054b955d84c777825143d53d0dc|84f888862626a3e48a9e56bd04956b1d|3a0f848aaf3d8bb35dcdba93ecf69852|98b702d50a434d288a5549f3eac790b0|84022fd40a86c22c589f7e0396ce420c|68dbf50e33184b68962bae94560a8c4a|1b6998a279a2d44ccdf62e5b38a77a22|ade6c1cf78ca7ed53774e5328cf0a2ac|f7932e48bca6c119b3d0dfaf8a7a659f|93e5797f2375c134514b84fa99220b63|bdec34029de1cd1e134708364edd83b6|200c97d04e98db7735b080150bb4178b|01e920db07f38f5ae2afe645a33d7c00|bec4fb6e5a8103268ff4dcd8cf204126|200c97d04e98db7735b080150bb4178b|4219849e3270df81cc4f0f800e23e4d4,malignant (206),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (206).png
bag-1c38c767b3e1,grp-1c38c767b3e1,malignant,21,val/malignant/malignant (16)-rotated1-rotated1.png|val/malignant/malignant (16)-rotated1-rotated2.png|val/malignant/malignant (16)-rotated1-rotated32.png|val/malignant/malignant (16)-rotated1-sharpened.png|val/malignant/malignant (16)-rotated1.png|val/malignant/malignant (16)-rotated2-rotated1.png|val/malignant/malignant (16)-rotated2-rotated2.png|val/malignant/malignant (16)-rotated2-rotated32.png|val/malignant/malignant (16)-rotated2-sharpened.png|val/malignant/malignant (16)-rotated2.png|val/malignant/malignant (16)-rotated32-rotated1.png|val/malignant/malignant (16)-rotated32-rotated2.png|val/malignant/malignant (16)-rotated32-rotated32.png|val/malignant/malignant (16)-rotated32-sharpened.png|val/malignant/malignant (16)-rotated32.png|val/malignant/malignant (16)-sharpened-rotated1.png|val/malignant/malignant (16)-sharpened-rotated2.png|val/malignant/malignant (16)-sharpened-rotated32.png|val/malignant/malignant (16)-sharpened-sharpened.png|val/malignant/malignant (16)-sharpened.png|val/malignant/malignant (16).png,6c0004ccc654bbe2a0c2904536132cdc|6c0004ccc654bbe2a0c2904536132cdc|ec45eeffdfd32456ede2f91b9fdd73cf|cee91fdb9fa40eef641916a7bcdb6408|e1de3bbdaa90154ff9b0b3e13d10d196|bbd34b127d0568ac0c3dafecbfd8432a|a72a0b38661abb79ad49dbbfd97c9257|2d92310a3841bfb64f9ebea4a4c586ff|4c01f01c3f15f7ca6cd3433aae75a0e0|f4d14a92cce6fd0f3d4afc3991b41013|21aea9b7be00bf37360b4b3d5cbe4220|21aea9b7be00bf37360b4b3d5cbe4220|75469ecc0574b85e6d104f2070946624|329f52735b5eefa08cf93d271b1eed48|96d6d907117c6577205728b67ab01b27|8bccfcdb781a07da4e00013556219991|4ad75d32dab17d83eeb3e1ea3be04935|dcd6aaa1f4b4bdbafb5d241646718a3c|89f792d6c4cf951aa6654809e8d2f5e7|4028cbe1700ad1d462cc223da4044cd5|6faf42da00ebe9938f1094285fccd3cc,malignant (16),inferred_from_filename_not_verified_identifier,val,False,val/malignant/malignant (16).png
