path,split,class_dir,md5,source_key,chain,source_group_id,group_size,group_splits,group_label,role,role_confidence,role_rule,duplicate_group,near_duplicate_group,near_dup_candidate,dhash_to_original,grouping_confidence,grouping_basis,source_key_status,ungrouped_low_confidence
train/malignant/malignant (168)-rotated2.png,train,malignant,9c78251af8236bebf061f0bb17dffc50,malignant (168),rotated2,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-6dc12621be8f,True,20,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-rotated32-rotated1.png,train,malignant,f708e7181f207625504596ffaa08b382,malignant (168),rotated32|rotated1,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,1,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-rotated32-rotated2.png,train,malignant,e1f3490b120d8a501fa60cb626af25bd,malignant (168),rotated32|rotated2,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-6dc12621be8f,True,23,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-rotated32-rotated32.png,train,malignant,2214240cd562f067cba9a18b75ed92f5,malignant (168),rotated32|rotated32,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,26,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-rotated32-sharpened.png,train,malignant,34961e58cf2de8e53877530e41621936,malignant (168),rotated32|sharpened,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,1,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-rotated32.png,train,malignant,088b12c7f42e64999f2233a3226aa23f,malignant (168),rotated32,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,6,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-sharpened-rotated1.png,train,malignant,7d5f260c13ff0803d502f4f5662327de,malignant (168),sharpened|rotated1,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,6,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-sharpened-rotated2.png,train,malignant,dd5ce078b5d25729458fc39cd37e3934,malignant (168),sharpened|rotated2,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-dd5ce078b5d2,near-479de895fb2e,True,0,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-sharpened-rotated32.png,train,malignant,5fe925f6ba15043cba5d685a8c6af838,malignant (168),sharpened|rotated32,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,11,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-sharpened-sharpened.png,train,malignant,2ff35711f50a22a7824338411070bd72,malignant (168),sharpened|sharpened,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,4,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168)-sharpened.png,train,malignant,dd5ce078b5d25729458fc39cd37e3934,malignant (168),sharpened,grp-02d71684b85c,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-dd5ce078b5d2,near-479de895fb2e,True,0,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (168).png,train,malignant,774f0db13e6cd3d755317d038f3ff93e,malignant (168),,grp-02d71684b85c,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-479de895fb2e,True,,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated1-rotated1.png,train,malignant,7b88701370e92469422bc50639a63997,malignant (192),rotated1|rotated1,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,9,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated1-rotated2.png,train,malignant,96e007ef84b5374acc23951e2eb0c39b,malignant (192),rotated1|rotated2,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,24,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated1-rotated32.png,train,malignant,8120b77cbec6a79920203bc962b438d6,malignant (192),rotated1|rotated32,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,9,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated1-sharpened.png,train,malignant,0295898d2584c6ac08c7bc5e570c57de,malignant (192),rotated1|sharpened,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated1.png,train,malignant,835819ca6e10f36b1b982600a3be8f52,malignant (192),rotated1,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,8,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated2-rotated1.png,train,malignant,97483ad80674495609c0c57fb611a96d,malignant (192),rotated2|rotated1,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,14,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated2-rotated2.png,train,malignant,cae5f1f5ee108d1f07057e07456b8261,malignant (192),rotated2|rotated2,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,12,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated2-rotated32.png,train,malignant,f9c71e6a01d5d18cfc37f1b2ecc98c63,malignant (192),rotated2|rotated32,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,23,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated2-sharpened.png,train,malignant,ddf8fcd6fef88c5340b1708a183fa6d4,malignant (192),rotated2|sharpened,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,17,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated2.png,train,malignant,06565685215f3e666b44774815cf61b6,malignant (192),rotated2,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,19,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated32-rotated1.png,train,malignant,b5935329c00b3f64cb5336706d0e807d,malignant (192),rotated32|rotated1,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,5,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated32-rotated2.png,train,malignant,f9274a0dbd7c27c2d67b6fbb51e72316,malignant (192),rotated32|rotated2,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,12,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated32-rotated32.png,train,malignant,eb5980b6d58b469225e5d40e73e2a835,malignant (192),rotated32|rotated32,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,24,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated32-sharpened.png,train,malignant,3cac2bb33321bba9a20408da1f581e46,malignant (192),rotated32|sharpened,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,17,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-rotated32.png,train,malignant,45f4394335586a9ea7e62ae477d54b3a,malignant (192),rotated32,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,17,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-sharpened-rotated1.png,train,malignant,92137654e71a506ecd4788c4363b02ac,malignant (192),sharpened|rotated1,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-sharpened-rotated2.png,train,malignant,30200bf440658e99d09f4ff98fec02c1,malignant (192),sharpened|rotated2,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,18,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-sharpened-rotated32.png,train,malignant,04bf7d878f4b0abd2dff5809644669ed,malignant (192),sharpened|rotated32,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,15,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-sharpened-sharpened.png,train,malignant,7dd25b8609b741328de6f33f54dd9144,malignant (192),sharpened|sharpened,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,2,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192)-sharpened.png,train,malignant,daada45a12cca2ad8772253863b80200,malignant (192),sharpened,grp-04474137c4ad,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8bc8543d9e26,True,0,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (192).png,train,malignant,0cc7d10f9d9f3bd4e2531573657dea69,malignant (192),,grp-04474137c4ad,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-8bc8543d9e26,True,,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (90)-rotated1-rotated1.png,train,malignant,4ff78f311a3bdfd5621824076fab3684,malignant (90),rotated1|rotated1,grp-049fdd00c10c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-18dc36940bf9,True,8,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (90)-rotated1-rotated2.png,train,malignant,07e3b199876c382e86efa26d41e61144,malignant (90),rotated1|rotated2,grp-049fdd00c10c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-dbad07b61d58,True,26,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (90)-rotated1-rotated32.png,train,malignant,82907b68adf5d5b8c7d0599ac0e19cf9,malignant (90),rotated1|rotated32,grp-049fdd00c10c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-18dc36940bf9,True,5,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (90)-rotated1-sharpened.png,train,malignant,6ae0b168eb4a0b7b681f16ed6c176145,malignant (90),rotated1|sharpened,grp-049fdd00c10c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-18dc36940bf9,True,6,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (90)-rotated1.png,train,malignant,0b52462c08381242dc2844cf028daf08,malignant (90),rotated1,grp-049fdd00c10c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-dfaa44c89437,True,13,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (90)-rotated2-rotated1.png,train,malignant,3e27db36d638faedb237ad7b69b6ca13,malignant (90),rotated2|rotated1,grp-049fdd00c10c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,27,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (90)-rotated2-rotated2.png,train,malignant,e5798c4fae1294402b6ac52022005822,malignant (90),rotated2|rotated2,grp-049fdd00c10c,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-864c785ec40c,True,19,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
