path,split,class_dir,ext,bytes,read_ok,width,height,channels,mode,format,bit_depth,md5,sha256,dhash_hex,source_key,chain,lineage_class,source_key_status,duplicate_group,near_duplicate_group,stem_parsed
train/benign/benign (104)-sharpened.png,train,benign,png,114054,True,224,224,3,RGB,PNG,8,97341491c2bd548058966b2305aaf9b4,b186158af42180bf48ddb6b1bd0d307ee6a0a7d444855fc5ab8371ddf07b4861,2c36951819314171,benign (104),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-ece3670e8e50,True
train/benign/benign (104).png,train,benign,png,52131,True,227,227,3,RGB,PNG,8,f6ce173f70eef5a5f5c6ec1420ad0ae1,d61ebe7c16beb27436e679da4d7cde7dea74d4c63a0bd64b8a068be86bbed120,2c36951819314371,benign (104),,strong,inferred_from_filename_not_verified_identifier,,near-ece3670e8e50,True
train/benign/benign (105)-rotated1-rotated1.png,train,benign,png,78958,True,224,224,3,RGB,PNG,8,f460e788fcd3598845b13e8afadecbe8,15a5f4feef21ca570cf062c17b7cbcb127e8c52e24e9acae17d8332dba8fbe06,4f7e1b5b070f0703,benign (105),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-rotated1-rotated2.png,train,benign,png,75148,True,224,224,3,RGB,PNG,8,c6f87fb6439f82c91ca645372bbc39db,6c0f49906549139e8493897e0e9932331c18c8afc04fe7223a929b2c6d10cd5a,0ddd335b070f0747,benign (105),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-rotated1-sharpened.png,train,benign,png,106399,True,224,224,3,RGB,PNG,8,ad177fb5f35ec66a289685d74ce7c58e,33fe82dc703463bdf89f9c676bf6cfb53f423982bc130b2824174d8bef6df4ce,4f7e1b5b070f0783,benign (105),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-rotated1.jpg,train,benign,jpg,18343,True,224,224,3,RGB,JPEG,8,330b342b557e733c9e59a437879f139f,b27fe23f554dce5a258ad8d835d6d950d24942f9266d52acebbe2878a60e11a6,9ddf7353070f0343,benign (105),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-rotated1.png,train,benign,png,78141,True,224,224,3,RGB,PNG,8,7bddeaac8d0f402c143a56142fb38a54,15edbf08919b370be661b4bdb1ddc4e813679929d7b7722cdeb65e0181909faf,4f7c1b5b070f0703,benign (105),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-rotated2-rotated1.png,train,benign,png,71259,True,224,224,3,RGB,PNG,8,9853447fdda6e2ca2638d05c11f38340,846653147d461b2b32289b2a8bc34735140d98ef414ed96d67d40278d24deb66,0ddd7353070f0347,benign (105),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-rotated2-rotated2.png,train,benign,png,69066,True,224,224,3,RGB,PNG,8,5d25cc3dd6d8af01fe819d1290563add,caac8a6a90d9c6e138ec86569f980887b2e5e5f123d05364ca69bb855a2dc459,1b13737767070307,benign (105),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-6b8e0a58c4c7,True
train/benign/benign (105)-rotated2-sharpened.png,train,benign,png,105186,True,224,224,3,RGB,PNG,8,d2f9503d60bd995b9e456f336672bb30,655e13facf9914e237b8652d6fb80f2852073b27978a089c4dbd01e7429931cf,4f7e1b5b070f0703,benign (105),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-rotated2.jpg,train,benign,jpg,19815,True,224,224,3,RGB,JPEG,8,dcb0fc3ea8508baa371854519b096461,fc6c9bd26f018ea9ccac525745bc748ba42700d4c02b85f7497b7a582c8cf0be,9cde735b070f0343,benign (105),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-rotated2.png,train,benign,png,73677,True,224,224,3,RGB,PNG,8,1ed6be01476ff39d4227d658fe7f0aad,42326244f0c0786b0e2d5656f9bca19498c8868344c6968fedad5121e328b44a,1b2337f7670f0327,benign (105),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-6b8e0a58c4c7,True
train/benign/benign (105)-sharpened-rotated1.png,train,benign,png,102709,True,224,224,3,RGB,PNG,8,08bf44b9a17009f9c2bcb0458d992a29,b7e479775e32f0bdca05c06a355d217d83d853ba82fbee06c478d0c6a8fa5aad,1d93737767070307,benign (105),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-6b8e0a58c4c7,True
train/benign/benign (105)-sharpened-rotated2.png,train,benign,png,101361,True,224,224,3,RGB,PNG,8,71a3e41b11bca134ae76d5c515317d7b,035de8612ee708306539931c93557c07ce98ff9ec8342a230672d93e4321415f,273e1b29070b0707,benign (105),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-bf45344178a2,True
train/benign/benign (105)-sharpened-sharpened.png,train,benign,png,136155,True,224,224,3,RGB,PNG,8,2e4284f45dd24e68aef8522547c18050,02cf94c486578465f82759dd2bd985f49883a252d0fb928baed8b43a2112f957,ccde7353070f0783,benign (105),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-sharpened.jpg,train,benign,jpg,31943,True,224,224,3,RGB,JPEG,8,ea9727dd1fc3e1d135e2aec16fd917fe,8884b88cbe80aec027ab75e9e7dc6a4ea006ed7316bf20eb9f14f3b3a25a444e,9cde735b070f03c3,benign (105),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105)-sharpened.png,train,benign,png,116255,True,224,224,3,RGB,PNG,8,0f1886f9138e811600f5bffed8423c96,3995233acb6f24d4e48e5eeb7a5b32224ca969b1a2fa10cb7f2614cd94c86f08,9cde735b070f03c3,benign (105),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (105).png,train,benign,png,51935,True,227,227,3,RGB,PNG,8,4432b0179850a5e2b21d65247801a36e,7124f641aca2ce5ab3c8789255b153e3c61d789c9f1dcde9341fd28961fd9699,9cde735b070f0343,benign (105),,strong,inferred_from_filename_not_verified_identifier,,near-4fa54c8f533e,True
train/benign/benign (106)-rotated1-rotated1.png,train,benign,png,64229,True,224,224,3,RGB,PNG,8,3b7a3ae8257b69417a97b6c2af93784d,36bd67e12ce3634f64455e0afd6b5a0d1976e2dd77dc730ea4ae219736231684,3f23449899333103,benign (106),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-7d6f75a6b508,True
train/benign/benign (106)-rotated1-rotated2.png,train,benign,png,62630,True,224,224,3,RGB,PNG,8,28197bd31c33eb697edb168970878d9d,683f95ed88ed55a3d313c3905b881a353fb0717ed67dfb3428ffe4260ebc785e,0345e999995b7d3f,benign (106),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-adc98c5f1d2b,True
train/benign/benign (106)-rotated1-sharpened.png,train,benign,png,98293,True,224,224,3,RGB,PNG,8,86e22fbe569b8f6cbc1888219a2ab163,dcc304bb2e7208c81e93530a1748ba1b193795908a84bdd2dd3bdc457b734c0a,7f2a6499993b3105,benign (106),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-7d6f75a6b508,True
train/benign/benign (106)-rotated1.jpg,train,benign,jpg,16865,True,224,224,3,RGB,JPEG,8,9925acdef7f77d8f65cdc42d4e9de707,f144cc9d00d5bcb79581720a3b95871fd9af25a1ac792687fe7802e7b36ff7b7,5364641999db3933,benign (106),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-7d6f75a6b508,True
train/benign/benign (106)-rotated1.png,train,benign,png,69157,True,224,224,3,RGB,PNG,8,3625eb750528c1cb6a6eaa0674849850,1c5b7ff1302ab629934780799aa356efc706dd30f4aabbfbc12369aa567b0e6e,0109c999195f7d3f,benign (106),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-adc98c5f1d2b,True
train/benign/benign (106)-rotated2-rotated1.png,train,benign,png,63954,True,224,224,3,RGB,PNG,8,a2f332242cda2033bf9a5d64c0aa789a,ae6a970171dba63778ae21ba6858275b0fd0449c290d19d2ce1a279380699acf,3f2b6498993b3101,benign (106),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-7d6f75a6b508,True
train/benign/benign (106)-rotated2-rotated2.png,train,benign,png,64070,True,224,224,3,RGB,PNG,8,81824b33d58e303966d345225814a2c0,1c76e644cbdcfa90e65dca0a624f422a8b45ad53e1c2ad24f6b4230289e3a2c5,3f2b6498993b3103,benign (106),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-7d6f75a6b508,True
train/benign/benign (106)-rotated2-sharpened.png,train,benign,png,99939,True,224,224,3,RGB,PNG,8,8780eaa38fff9dbcb4d660f68f4bb655,fefd0e0c3760109084e0e6e56a6db36da71dab9c2731be51b1ccfd32e9ddb382,5b646419999b3911,benign (106),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-7d6f75a6b508,True
train/benign/benign (106)-rotated2.jpg,train,benign,jpg,16656,True,224,224,3,RGB,JPEG,8,ba0bac10828fefea3c4aae6d8cf866b5,ac212e9e54c2231dc76265001dc33d52026061d13a33dbe7542d2af48f2cdbc0,01094b9b1d5f7d3f,benign (106),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-adc98c5f1d2b,True
train/benign/benign (106)-rotated2.png,train,benign,png,67848,True,224,224,3,RGB,PNG,8,734a81d9c9e25bde564c3fc52d8d8bb2,c32309172c425a4795af8e6bbf499dbf448c0eb90f34a8da2f89f2546bde241f,3f2b6498993b3103,benign (106),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-7d6f75a6b508,True
train/benign/benign (106)-sharpened-rotated1.png,train,benign,png,99300,True,224,224,3,RGB,PNG,8,d57b139e63963d8e4436c9137d2d3226,975e32e0e8535bb39b45ad55ac7863b74540e5eb1410ca7598f048d5176da624,5364641999db3933,benign (106),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-7d6f75a6b508,True
train/benign/benign (106)-sharpened-rotated2.png,train,benign,png,96640,True,224,224,3,RGB,PNG,8,ef23c1b9409ab969def5f773123a2631,21f9a35bf7f6dc3aa8d1ac18dde57fcdb2e66629ae0e9a4aa214a6a9af273852,7f666499993b3b11,benign (106),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-7d6f75a6b508,True
train/benign/benign (106)-sharpened-sharpened.png,train,benign,png,132399,True,224,224,3,RGB,PNG,8,12eab144561108e5f0529956459d6ba9,b31aa7a5cd57a31a56035b213f38bc477aa33b1d3a29a7307869afbba1ea5e81,d664e99999db7d32,benign (106),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-b165ed0a75e4,True
train/benign/benign (106)-sharpened.jpg,train,benign,jpg,30402,True,224,224,3,RGB,JPEG,8,ef5dbc2d9df77286d59f575aa04c53cf,9c9291f90a590e818978e6b3dfb02a3db8850b3e472269ecbbbcacdbd37e5233,d264e919995b7d3a,benign (106),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-b165ed0a75e4,True
train/benign/benign (106)-sharpened.png,train,benign,png,109720,True,224,224,3,RGB,PNG,8,9d60bc24297e65a96330622377057416,2226e0f686baf455cadc15f214d6940ef4934c3ad481fbcba1a4b838d82e503f,d264e919995b7d3a,benign (106),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-b165ed0a75e4,True
train/benign/benign (106).png,train,benign,png,50131,True,227,227,3,RGB,PNG,8,43f76be6b963c682bdbcb7f2b09971fd,5ddd1fb964dd4b7f759f5be358ec0376baeac652f82f66b9debe68d278a89bff,d264e999995b7d3a,benign (106),,strong,inferred_from_filename_not_verified_identifier,,near-b165ed0a75e4,True
train/benign/benign (107)-rotated1-rotated1.png,train,benign,png,66692,True,224,224,3,RGB,PNG,8,e44e094ea027541675186f80ca4d7741,ddaaafd764b381137084d97ac93732df476cad4597b05c4516bbf30147740987,1d092b3b27058707,benign (107),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-ac79b342c6dc,True
train/benign/benign (107)-rotated1-rotated2.png,train,benign,png,66305,True,224,224,3,RGB,PNG,8,e545d5006e5dda31c2749753917d63c5,f269ddd660bc373804f34f72eebe27109d75db5349f9b3e89ed3ec144884729d,1d092b3b27058707,benign (107),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-ac79b342c6dc,True
train/benign/benign (107)-rotated1-sharpened.png,train,benign,png,96057,True,224,224,3,RGB,PNG,8,2ac2ba46cb291259a694d5f6b609a679,71a85531a5634e83a4a5564006699b2b1b12e54c20eef6a6132970d61b8853dd,190b133327058747,benign (107),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-ac79b342c6dc,True
train/benign/benign (107)-rotated1.jpg,train,benign,jpg,16887,True,224,224,3,RGB,JPEG,8,7f491702902754639ada582bfa84e8b1,b0cbaf9e59b10d0cd2b567712944eb3bcc3d707f71a2cf0e4cba39f162bc4a5b,0d2d2b3b27840707,benign (107),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-ac79b342c6dc,True
train/benign/benign (107)-rotated1.png,train,benign,png,69879,True,224,224,3,RGB,PNG,8,3091d152827743d848e0f5b4177f0172,276c666a46e9b56ae108489caf4bdb06e2e709e629342274a28cbf530a2ad294,0f0411190b0e0d0f,benign (107),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-ab133e99c006,True
train/benign/benign (107)-rotated2-rotated1.png,train,benign,png,70243,True,224,224,3,RGB,PNG,8,76549e229421216320f1785a73d58dbf,dd058b5dfff85f4b082a919618d09659f74287d9cd447f89f976655f1a309a6e,190b033327048707,benign (107),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-ac79b342c6dc,True
train/benign/benign (107)-rotated2-rotated2.png,train,benign,png,70171,True,224,224,3,RGB,PNG,8,0e008735af85047c6474cedf333b9ffd,4e555eddfcdd4994858b86a03b736c78078c610e64863b051f7b6045bad5e139,194b133327058707,benign (107),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-ac79b342c6dc,True
train/benign/benign (107)-rotated2-sharpened.png,train,benign,png,106120,True,224,224,3,RGB,PNG,8,49fb2b2c388d10d6fc6849b0ce664130,52771d3abe1cf223c2a522ba0dfdeb68211a088fb7d0007e131a6deb44eaef3c,182d233b0b8c0f8f,benign (107),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-49fb2b2c388d,near-8aaf1fcfe986,True
train/benign/benign (107)-rotated2.jpg,train,benign,jpg,16859,True,224,224,3,RGB,JPEG,8,f69af401df2c42d104326d59903419e8,a7bc40ee0933f169f8c3e95b520ce37577ac2f15b432b044debcf0caee47d840,1f04031b0b8c0d0f,benign (107),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-ab133e99c006,True
train/benign/benign (107)-rotated2.png,train,benign,png,68721,True,224,224,3,RGB,PNG,8,936dc3108dcfb5f64bcdb0f6e986294e,c75e3af71e60284a806b0f1e34e66e82bff69570472bf9b2be27187bfe2e4250,871316190b091913,benign (107),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/benign/benign (107)-sharpened-rotated1.png,train,benign,png,94567,True,224,224,3,RGB,PNG,8,f762f32147a9dad4434cde0ae71320e0,c4cbe7d364370634d7ddd0df790e8095300a647605589b43a964d8d269401fb5,0f0415190b0e0d0d,benign (107),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-ab133e99c006,True
train/benign/benign (107)-sharpened-rotated2.png,train,benign,png,97382,True,224,224,3,RGB,PNG,8,97f33eb5ebc1870abe3b2df8cf30b337,93934f3cb7cc4e417569ecb96399c256448c4e7a6722d97b2a4955dfb4c9c4bd,0f04011b0b0c0d0f,benign (107),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-ab133e99c006,True
train/benign/benign (107)-sharpened-sharpened.png,train,benign,png,123914,True,224,224,3,RGB,PNG,8,6bf55e7a93b309fb44b7f87fff6c72ca,a00bc7d52429352569c99bddedd7a631bef051e652c5fff92886de997f9728c7,182d233b0a040e07,benign (107),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8aaf1fcfe986,True
train/benign/benign (107)-sharpened.jpg,train,benign,jpg,29803,True,224,224,3,RGB,JPEG,8,b7044e6395a3559b0b1af7a0ce2442a6,d0cc95a3801d083161ccd1e14627369992cc211277f9062562e6e610fdc33e73,182d233b0b8c8f8f,benign (107),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8aaf1fcfe986,True
train/benign/benign (107)-sharpened.png,train,benign,png,106120,True,224,224,3,RGB,PNG,8,49fb2b2c388d10d6fc6849b0ce664130,52771d3abe1cf223c2a522ba0dfdeb68211a088fb7d0007e131a6deb44eaef3c,182d233b0b8c0f8f,benign (107),sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-49fb2b2c388d,near-8aaf1fcfe986,True
train/benign/benign (107).png,train,benign,png,48826,True,227,227,3,RGB,PNG,8,9d2d5e8b2657d9661258f787b0c9b8af,e4273f66c8fa7512a610b5042a1e6a3ebbe251bd3081d85dee842789a8f4f0a9,182d233b0b840f07,benign (107),,strong,inferred_from_filename_not_verified_identifier,,near-8aaf1fcfe986,True
train/benign/benign (108)-rotated1-rotated1.png,train,benign,png,62391,True,224,224,3,RGB,PNG,8,d834b83fca634d275404c946330e5791,b8f9577ed430a5d2b6849b2c535ca1360cecfad605ff84224c0a18549c4252ea,1b35256727372727,benign (108),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-rotated1-rotated2.png,train,benign,png,64786,True,224,224,3,RGB,PNG,8,f3de3ed3003ab87b12fc7f04410ff759,138bf570bf14efbfe7b78e11dcb1c8f7237557dde802a288841c8582128510e7,1d35272727274707,benign (108),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-rotated1-sharpened.png,train,benign,png,97572,True,224,224,3,RGB,PNG,8,3d2b6f903a8ec768765f5152ed89a81a,09cb5e24e4cd5914be3433be4933bc82298ad6636471ab51b0c6159214368670,1d35272727274707,benign (108),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-rotated1.jpg,train,benign,jpg,17654,True,224,224,3,RGB,JPEG,8,86f90542075c9f65dfdf49d25c4b7ba1,517d98085e424009597b48b062b860019d2e3a87e78fdd794206fab8c20fed2a,1818262626070f07,benign (108),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-rotated1.png,train,benign,png,71093,True,224,224,3,RGB,PNG,8,9b0a28592b1fdddbc44a48773485f38c,d439bee0fcc3b87e20218818c76ae42cb40965769766c2dcffbe5689a4f499b3,1c18262626070f07,benign (108),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-rotated2-rotated1.png,train,benign,png,76098,True,224,224,3,RGB,PNG,8,7153ed23f7f3bfd0355ca8a5a6fe79ed,81410b23549a5566f5a44be419e5ee8b1f30be781e2d02e79aa8b3b20dd9989a,1818262626070f07,benign (108),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-rotated2-rotated2.png,train,benign,png,65888,True,224,224,3,RGB,PNG,8,e5a35be73bbd1224db1b2be1c3ad1a88,910eb4c5985cdbeeb0682f5668fa7187927ae63370eb6895ec1b1adfdceb2a9e,1b25256727332727,benign (108),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-rotated2-sharpened.png,train,benign,png,110085,True,224,224,3,RGB,PNG,8,6d465ec45fb26108e586f6b40ef2b3bc,8090d1aed5e2c8b29c8d83d8ed4bdd9da6ac7a1dbebbffe6cc1cb60529cd014e,1818262626070f07,benign (108),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-6d465ec45fb2,near-d57a03131456,True
train/benign/benign (108)-rotated2.jpg,train,benign,jpg,16188,True,224,224,3,RGB,JPEG,8,5e3d4008ca35ba5ae0e5ffac6f0e818f,6b26180a06c54429810a76b3c7dd5ef2f148a945fc42c4c240d12d150d267f7c,0f1826266c0f0f0f,benign (108),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-rotated2.png,train,benign,png,66460,True,224,224,3,RGB,PNG,8,c5c860662f3e6ea5012330228757f012,ee3ccf8b93abde3e01736a64fd8311c557c69565a32365d61b908a965b59272c,1935256727274727,benign (108),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-sharpened-rotated1.png,train,benign,png,100873,True,224,224,3,RGB,PNG,8,66e2a64ba71d2b1cabb7b59531530fdf,a4e30a7ca10bcd610bc07658334b153b8150723ed49b66f19c763c0cdb312365,1c18262626070f07,benign (108),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-sharpened-rotated2.png,train,benign,png,99435,True,224,224,3,RGB,PNG,8,4781e195edc5c84594ad8c005698ed3f,df0115bb52d6411e13e1f78c302a3a06e7dc546cd92d01be4bcb7b49b8a7c56a,1d1d272627274f07,benign (108),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-sharpened-sharpened.png,train,benign,png,142314,True,224,224,3,RGB,PNG,8,f943e547f418ba142776cd7b039695c8,e418dc187302f32abc3832f13320b4bcaa59e33157a6d40d9effdefe5251eb53,1818262626070f07,benign (108),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
train/benign/benign (108)-sharpened.jpg,train,benign,jpg,29354,True,224,224,3,RGB,JPEG,8,cddee1b50ef67a21b765c3850327f82c,a14aceaebba9e753185271f8074f935e2691ae03e69575b6f695180341198d7c,1818262626070f07,benign (108),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-d57a03131456,True
